Hora,DPN,FPM
15:37:39,400.57,341.07
15:37:40,400.57,341.77
15:37:41,400.74,341.07
15:37:42,402.34,340.02
15:37:44,403.75,339.67
15:37:45,403.75,339.85
15:37:46,402.16,340.02
15:37:47,400.74,343.69
15:37:48,400.57,341.24
15:37:49,401.1,340.89
15:37:50,400.57,339.32
15:37:51,399.5,341.24
15:37:52,398.8,340.2
15:37:53,400.21,341.42
15:37:54,401.63,341.42
15:37:55,401.8,339.5
15:37:56,401.98,342.99
15:37:57,403.57,341.94
15:37:58,404.11,341.24
15:37:59,401.45,340.89
15:38:00,398.8,341.94
15:38:01,397.38,338.8
15:38:02,398.62,340.37
15:38:03,401.45,338.28
15:38:04,401.63,339.67
15:38:05,399.33,342.29
15:38:07,400.74,341.77
15:38:08,400.92,343.69
15:38:09,400.57,340.89
15:38:10,401.27,339.15
15:38:11,402.16,338.98
15:38:12,401.8,340.72
15:38:13,400.92,339.5
15:38:14,401.8,340.72
15:38:15,401.98,340.37
15:38:16,400.21,340.55
15:38:17,400.57,341.59
15:38:18,402.69,341.42
15:38:19,403.4,338.45
15:38:20,401.63,341.07
15:38:21,399.86,341.07
15:38:22,400.21,341.24
15:38:23,401.1,339.67
15:38:24,401.27,341.77
15:38:25,400.74,342.99
15:38:26,400.39,339.32
15:38:27,401.27,340.55
15:38:28,400.39,342.29
15:38:30,398.44,341.59
15:38:31,398.62,339.67
15:38:32,401.1,341.59
15:38:33,403.22,339.85
15:38:34,402.34,341.59
15:38:35,401.8,339.5
15:38:36,403.04,340.72
15:38:37,402.87,341.77
15:38:38,401.98,342.81
15:38:39,399.86,341.42
15:38:40,399.15,340.55
15:38:41,400.92,340.55
15:38:42,402.87,340.02
15:38:43,401.27,341.77
15:38:44,397.73,339.67
15:38:45,396.5,340.2
15:38:46,400.21,339.67
15:38:47,402.16,340.2
15:38:48,401.98,338.98
15:38:49,400.21,338.28
15:38:50,399.5,339.85
15:38:51,399.86,340.55
15:38:52,401.27,338.28
15:38:54,401.8,341.94
15:38:55,401.27,339.5
15:38:56,400.39,338.1
15:38:57,400.04,341.42
15:38:58,400.21,341.07
15:38:59,400.21,341.94
15:39:00,400.92,340.72
15:39:01,400.57,344.04
15:39:02,400.74,342.29
15:39:03,401.27,338.63
15:39:04,400.21,340.37
15:39:05,400.21,340.89
15:39:06,401.45,338.45
15:39:07,401.27,339.32
15:39:08,400.04,339.85
15:39:09,400.39,339.5
15:39:10,399.68,341.07
15:39:11,400.39,340.89
15:39:12,401.27,341.24
15:39:13,400.39,339.32
15:39:14,399.68,340.2
15:39:15,398.62,338.45
15:39:17,399.33,341.24
15:39:18,399.33,340.2
15:39:19,399.86,339.15
15:39:20,399.68,340.37
15:39:21,399.86,341.42
15:39:22,400.39,340.02
15:39:23,399.86,338.63
15:39:24,398.62,340.37
15:39:25,399.68,342.12
15:39:26,401.27,340.55
15:39:27,402.51,338.8
15:39:28,401.45,340.55
15:39:29,400.39,339.67
15:39:30,401.1,339.67
15:39:31,401.8,343.51
15:39:32,401.63,340.72
15:39:33,400.21,339.32
15:39:34,398.44,340.2
15:39:35,398.27,338.45
15:39:37,397.03,339.32
15:39:37,397.38,339.5
15:39:38,398.62,338.45
15:39:40,400.04,342.12
15:39:41,399.86,342.12
15:39:42,398.8,342.29
15:39:43,398.97,341.24
15:39:44,399.15,342.12
15:39:45,399.15,340.02
15:39:46,400.04,342.47
15:39:47,401.27,342.29
15:39:48,401.8,342.12
15:39:49,401.8,340.55
15:39:50,400.21,340.2
15:39:51,400.21,344.21
15:39:52,401.63,340.02
15:39:53,403.93,338.28
15:39:54,405.7,341.94
15:39:55,405.34,338.28
15:39:56,401.98,340.2
15:39:57,400.04,341.77
15:39:58,400.04,342.29
15:39:59,400.57,339.85
15:40:00,400.92,341.24
15:40:02,400.92,341.94
15:40:03,399.68,340.72
15:40:04,399.5,342.81
15:40:05,401.45,338.98
15:40:06,402.51,339.5
15:40:07,399.86,339.5
15:40:08,398.8,340.72
15:40:09,397.91,338.1
15:40:10,398.09,343.16
15:40:11,399.33,339.85
15:40:12,401.1,342.12
15:40:13,401.98,340.55
15:40:14,401.63,339.85
15:40:15,399.86,340.02
15:40:16,400.21,342.12
15:40:17,401.98,339.67
15:40:18,402.87,341.07
15:40:19,402.34,340.89
15:40:20,401.98,339.85
15:40:21,401.98,340.2
15:40:22,401.27,340.72
15:40:23,398.97,340.55
15:40:24,398.44,341.59
15:40:26,399.33,341.59
15:40:27,400.57,338.8
15:40:28,400.92,343.16
15:40:29,400.74,341.07
15:40:30,399.33,341.94
15:40:31,397.56,340.55
15:40:32,397.91,342.64
15:40:33,401.27,341.24
15:40:34,403.22,338.63
15:40:35,401.8,340.72
15:40:36,398.27,340.37
15:40:37,398.09,339.32
15:40:38,399.33,339.5
15:40:39,399.5,342.47
15:40:40,399.86,340.55
15:40:41,401.98,342.29
15:40:42,402.51,339.85
15:40:43,402.87,342.47
15:40:44,401.63,338.1
15:40:45,400.21,344.21
15:40:46,399.5,339.85
15:40:47,400.92,341.94
15:40:49,401.45,342.12
15:40:50,400.57,339.32
15:40:51,398.62,341.94
15:40:52,398.97,339.32
15:40:53,400.92,339.85
15:40:54,402.16,340.37
15:40:55,402.69,342.12
15:40:56,402.16,338.63
15:40:57,399.68,341.24
15:40:58,398.09,340.89
15:40:59,397.56,341.07
15:41:00,397.91,340.02
15:41:01,400.21,341.59
15:41:02,401.45,341.59
15:41:03,400.92,339.67
15:41:04,400.92,340.37
15:41:05,401.63,342.12
15:41:06,402.16,339.5
15:41:07,401.63,339.5
15:41:08,401.8,340.89
15:41:09,401.1,341.94
15:41:10,398.97,341.77
15:41:11,399.33,341.24
15:41:13,401.27,338.1
15:41:14,398.8,340.72
15:41:15,396.32,340.55
15:41:16,395.79,342.64
15:41:17,397.38,340.55
15:41:18,400.04,341.24
15:41:19,400.21,340.55
15:41:20,399.5,341.77
15:41:21,400.21,343.69
15:41:22,400.57,342.64
15:41:23,399.86,341.07
15:41:24,399.33,340.2
15:41:25,399.15,341.77
15:41:26,400.21,341.94
15:41:27,401.98,339.85
15:41:28,402.16,341.94
15:41:29,401.8,341.07
15:41:30,400.04,341.24
15:41:31,398.62,340.55
15:41:32,399.15,341.59
15:41:33,400.74,340.2
15:41:34,402.87,341.77
15:41:36,402.69,339.5
15:41:37,401.27,340.2
15:41:38,401.63,342.29
15:41:39,402.87,341.42
15:41:40,402.87,340.2
15:41:41,402.34,340.89
15:41:42,402.69,339.85
15:41:43,402.34,338.98
15:41:44,401.8,340.02
15:41:45,401.63,340.72
15:41:46,401.98,340.37
15:41:47,402.16,344.21
15:41:48,401.63,339.67
15:41:49,401.63,339.67
15:41:50,400.92,342.47
15:41:51,400.92,340.2
15:41:52,401.8,340.2
15:41:53,402.87,340.89
15:41:54,402.16,341.07
15:41:55,402.16,341.07
15:41:56,401.98,340.72
15:41:58,402.34,343.69
15:41:59,402.34,338.45
15:42:00,401.98,341.07
15:42:01,403.22,341.77
15:42:02,403.75,341.07
15:42:03,402.51,341.94
15:42:04,400.92,339.5
15:42:05,401.1,342.12
15:42:06,401.63,338.1
15:42:07,400.74,341.59
15:42:08,401.1,341.59
15:42:09,400.92,340.55
15:42:10,398.97,343.34
15:42:11,398.09,340.89
15:42:12,399.5,341.94
15:42:13,401.27,340.2
15:42:14,403.04,339.67
15:42:15,402.69,342.64
15:42:16,401.98,341.94
15:42:17,401.63,343.34
15:42:18,401.1,340.89
15:42:20,398.27,281.39
15:42:21,343.59,199.38
15:42:22,241.31,149.82
15:42:23,153.89,114.05
15:42:24,79.75,96.07
15:42:25,36.75,78.27
15:42:26,13.39,67.98
15:42:27,10.74,58.38
15:42:28,15.34,51.58
15:42:29,22.24,45.99
15:42:30,20.47,39.54
15:42:31,13.39,36.57
15:42:32,7.38,32.9
15:42:33,6.31,29.59
15:42:34,7.91,27.15
15:42:35,8.79,25.05
15:42:36,7.38,22.78
15:42:37,4.01,3.06
15:42:38,3.13,-4.61
15:42:39,4.55,-6.36
15:42:40,5.43,-6.01
15:42:41,5.61,-6.01
15:42:42,4.55,-6.01
15:42:44,2.95,-6.01
15:42:45,2.78,-6.01
15:42:46,2.78,-6.18
15:42:47,2.95,-6.18
15:42:48,4.19,-6.01
15:42:49,2.42,-6.01
15:42:50,2.42,-6.01
15:42:51,2.6,-6.18
15:42:52,3.66,-6.01
15:42:53,3.48,-6.18
15:42:54,3.13,-6.01
15:42:55,1.89,-6.18
15:42:56,1.71,-6.01
15:42:57,2.6,-6.01
15:42:58,2.07,-6.01
15:42:59,2.95,-6.01
15:43:00,2.42,-6.01
15:43:01,1.71,-6.18
15:43:02,3.13,-6.01
15:43:03,2.78,-6.18
15:43:04,3.13,-6.18
15:43:06,2.95,-6.18
15:43:07,2.42,-6.01
15:43:08,1.54,-6.18
15:43:09,2.78,-6.01
15:43:10,3.13,-6.01
15:43:11,1.89,-6.01
15:43:12,2.6,-6.01
15:43:13,1.71,-6.01
15:43:14,2.78,-6.01
15:43:15,2.07,-6.01
15:43:16,2.6,-6.18
15:43:17,2.07,-6.01
15:43:18,1.36,-6.18
15:43:19,1.71,-6.01
15:43:20,2.07,-6.18
15:43:21,2.6,-6.01
15:43:22,2.42,-6.01
15:43:23,2.6,-6.01
15:43:24,2.78,-6.18
15:43:25,1.71,-6.01
15:43:26,1.89,-6.01
15:43:27,1.89,-6.01
15:43:28,1.71,-6.01
15:43:30,1.71,-6.18
15:43:31,1.71,-6.01
15:43:32,2.07,-6.18
15:43:33,1.71,-6.01
15:43:34,1.54,-6.01
15:43:35,1.89,-6.18
15:43:36,1.54,-6.01
15:43:37,2.42,-6.01
15:43:38,2.42,-6.18
15:43:39,1.54,-6.18
15:43:40,2.42,-6.01
15:43:41,2.6,-6.18
15:43:42,1.71,-6.01
15:43:43,1.36,-6.01
15:43:44,2.42,-6.01
15:43:45,1.54,-6.18
15:43:46,2.95,-6.01
15:43:47,1.54,-6.01
15:43:48,1.89,-6.01
15:43:49,2.6,-6.18
15:43:50,1.36,-6.18
15:43:51,1.71,-6.18
15:43:53,2.07,-6.01
15:43:54,1.54,-6.18
15:43:55,1.89,-6.01
15:43:56,1.89,-6.01
15:43:57,1.36,-6.18
15:43:58,2.78,-6.01
15:43:59,2.78,-6.18
15:44:00,2.95,-6.01
15:44:01,2.07,-6.01
15:44:02,1.54,-6.01
15:44:03,1.89,-6.01
15:44:04,1.36,-6.01
15:44:05,1.54,-6.01
15:44:06,2.95,-6.01
15:44:07,2.95,-6.01
15:44:08,1.89,-6.01
15:44:09,1.71,-6.18
15:44:10,2.78,-6.01
15:44:11,1.71,-6.18
15:44:12,1.36,-6.18
15:44:13,1.36,-6.18
15:44:14,2.07,-6.18
15:44:15,2.07,-6.01
15:44:17,1.71,-6.01
15:44:18,1.71,-6.01
15:44:19,2.6,-6.01
15:44:20,2.6,-6.01
15:44:21,1.71,-6.18
15:44:22,2.24,-6.01
15:44:23,1.71,-6.18
15:44:24,2.78,-6.18
15:44:25,1.54,-6.01
15:44:26,2.24,-6.01
15:44:27,1.71,-6.18
15:44:28,1.89,-6.18
15:44:29,2.42,-6.01
15:44:30,2.78,-6.01
15:44:31,2.07,-6.18
15:44:32,2.42,-6.18
15:44:33,1.36,-6.18
15:44:34,2.24,-6.01
15:44:35,2.6,-6.01
15:44:37,1.89,-6.01
15:44:38,2.78,-6.01
15:44:39,1.71,-6.18
15:44:40,2.6,-6.01
15:44:41,2.07,-6.18
15:44:42,1.36,-6.18
15:44:43,2.78,-6.01
15:44:44,2.95,-6.01
15:44:45,1.36,-6.18
15:44:46,1.18,-6.01
15:44:47,2.24,-6.01
15:44:48,2.24,-6.01
15:44:49,1.71,-6.01
15:44:50,1.54,-6.01
15:44:51,1.54,-6.18
15:44:52,2.6,-6.18
15:44:53,1.71,-6.18
15:44:54,2.07,-6.18
15:44:55,1.89,-6.01
15:44:56,1.36,-6.18
15:44:57,2.78,-6.18
15:44:58,2.78,-6.18
15:44:59,1.54,-6.01
15:45:00,1.18,-6.01
15:45:02,1.54,-6.18
15:45:03,2.78,-6.01
15:45:04,1.36,-6.18
15:45:05,2.78,-6.01
15:45:06,1.71,-6.01
15:45:07,1.54,-6.18
15:45:08,1.89,-6.18
15:45:09,2.24,-6.01
15:45:10,2.78,-6.01
15:45:11,1.89,-6.01
15:45:12,1.36,-6.01
15:45:13,1.71,-6.18
15:45:14,1.71,-6.01
15:45:15,2.42,-6.01
15:45:16,1.36,-6.01
15:45:17,2.07,-6.18
15:45:18,2.95,-6.01
15:45:19,2.42,-6.18
15:45:20,1.71,-6.01
15:45:21,2.24,-6.01
15:45:22,2.24,-6.01
15:45:24,1.89,-6.01
15:45:25,2.07,-6.18
15:45:26,2.24,-6.01
15:45:27,1.54,-6.01
15:45:28,1.18,-6.18
15:45:29,2.42,-6.01
15:45:30,1.89,-6.01
15:45:31,2.07,-6.01
15:45:32,2.24,-6.01
15:45:33,2.42,-6.18
15:45:34,2.24,-6.18
15:45:35,1.71,-6.01
15:45:36,1.89,-6.18
15:45:37,1.89,-6.18
15:45:38,1.71,-6.18
15:45:39,1.18,-6.01
15:45:40,1.89,-6.01
15:45:41,1.89,-6.01
15:45:42,1.89,-6.01
15:45:43,1.89,-6.01
15:45:44,2.6,-6.18
15:45:45,1.89,-6.18
15:45:46,1.89,-6.01
15:45:48,1.71,-6.01
15:45:49,1.01,-6.01
15:45:50,1.18,-6.18
15:45:51,1.89,-6.18
15:45:52,1.71,-6.01
15:45:53,2.24,-6.18
15:45:54,2.07,-6.01
15:45:55,1.54,-6.18
15:45:56,1.71,-6.18
15:45:57,1.71,-6.01
15:45:58,2.24,-6.01
15:45:59,1.89,-6.18
15:46:00,1.89,-6.18
15:46:01,1.71,-6.01
15:46:02,2.24,-6.01
15:46:03,2.42,-6.18
15:46:04,1.71,-6.01
15:46:05,2.24,-6.18
15:46:07,1.18,-6.01
15:46:07,1.71,-6.18
15:46:08,2.24,-6.01
15:46:10,2.78,-6.18
15:46:11,1.18,-6.18
15:46:12,1.36,-6.01
15:46:13,2.24,-6.01
15:46:14,2.07,-6.18
15:46:15,2.78,-6.01
15:46:16,2.42,-6.01
15:46:17,2.78,-6.01
15:46:18,2.6,-6.01
15:46:19,2.07,-6.18
15:46:20,1.54,-6.01
15:46:21,2.6,-6.01
15:46:22,2.07,-6.18
15:46:23,2.6,-6.01
15:46:24,1.36,-6.18
15:46:25,1.54,-6.01
15:46:26,2.6,-6.01
15:46:27,1.89,-6.01
15:46:28,2.42,-6.01
15:46:29,1.36,-6.01
15:46:30,1.54,-6.01
15:46:31,2.42,-6.01
15:46:32,2.42,-6.01
15:46:34,2.42,-6.01
15:46:35,1.18,-6.01
15:46:36,2.78,-6.18
15:46:37,2.42,-6.18
15:46:38,1.36,-6.18
15:46:39,2.6,-6.01
15:46:40,1.71,-6.18
15:46:41,1.71,-6.18
15:46:42,2.78,-6.18
15:46:43,1.54,-6.01
15:46:44,1.89,-6.01
15:46:45,2.95,-6.18
15:46:46,1.36,-6.01
15:46:47,2.24,-6.01
15:46:48,2.6,-6.01
15:46:49,1.71,-6.01
15:46:50,2.07,-6.01
15:46:51,2.42,-6.01
15:46:52,2.24,-6.18
15:46:53,2.07,-6.18
15:46:54,1.18,-6.01
15:46:55,2.6,-6.01
15:46:57,2.24,-6.01
15:46:58,2.07,-6.18
15:46:59,2.24,-6.18
15:47:00,1.71,-6.01
15:47:01,2.78,-6.01
15:47:02,2.07,-6.01
15:47:03,2.07,-6.01
15:47:04,2.42,-6.18
15:47:05,1.36,-6.18
15:47:06,2.07,-6.01
15:47:07,2.78,-6.01
15:47:08,1.18,-6.01
15:47:09,2.24,-6.01
15:47:10,2.42,-6.18
15:47:11,2.07,-6.18
15:47:12,1.89,-6.01
15:47:13,1.18,-6.01
15:47:14,1.18,-6.01
15:47:15,1.36,-6.01
15:47:16,1.71,-6.01
15:47:17,2.42,-6.01
15:47:18,1.89,-6.01
15:47:19,2.78,-6.01
15:47:21,1.71,-6.01
15:47:22,1.54,-6.01
15:47:23,2.42,-6.01
15:47:24,2.07,-6.01
15:47:25,1.54,-6.01
15:47:26,1.89,-6.01
15:47:27,1.18,-6.01
15:47:28,2.6,-6.01
15:47:29,1.36,-6.01
15:47:30,2.78,-6.01
15:47:31,1.54,-6.18
15:47:32,2.24,-6.18
15:47:33,2.24,-6.01
15:47:34,2.42,-6.01
15:47:35,1.54,-6.18
15:47:36,2.07,-6.01
15:47:37,1.71,-6.01
15:47:38,1.54,-6.18
15:47:39,2.24,-6.01
15:47:40,2.78,-6.01
15:47:42,1.18,-6.01
15:47:43,1.54,-6.18
15:47:44,1.89,-6.01
15:47:45,1.18,-6.18
15:47:46,2.6,-6.01
15:47:47,2.6,-6.18
15:47:48,1.89,-6.01
15:47:49,1.54,-6.01
15:47:50,1.71,-6.01
15:47:51,1.89,-6.18
15:47:52,1.54,-6.18
15:47:53,1.54,-6.18
15:47:54,1.89,-6.01
15:47:55,2.78,-6.18
15:47:56,2.42,-6.18
15:47:57,1.36,-6.18
15:47:58,2.42,-6.18
15:47:59,1.18,-6.01
15:48:00,1.71,-6.01
15:48:01,2.6,-6.01
15:48:02,2.42,-6.18
15:48:03,1.54,-6.01
15:48:04,2.24,-6.01
15:48:06,2.07,-6.18
15:48:07,1.54,-6.01
15:48:08,2.24,-6.01
15:48:09,1.54,-6.01
15:48:10,1.54,-6.01
15:48:11,1.36,-6.01
15:48:12,1.54,-6.01
15:48:13,1.18,-6.18
15:48:14,2.78,-6.18
15:48:15,2.24,-6.01
15:48:16,2.07,-6.01
15:48:17,1.89,-6.18
15:48:18,2.78,-6.01
15:48:19,1.18,-6.18
15:48:20,1.18,-6.18
15:48:21,1.89,-6.01
15:48:22,2.42,-6.01
15:48:23,2.42,-6.01
15:48:24,1.36,-6.01
15:48:25,1.36,-6.01
15:48:26,1.54,-6.18
15:48:27,1.71,-6.01
15:48:29,1.71,-6.01
15:48:30,2.78,-6.18
15:48:31,1.36,-6.18
15:48:32,2.07,-6.18
15:48:33,2.78,-6.01
15:48:34,2.78,-6.01
15:48:35,2.42,-6.01
15:48:36,2.07,-6.01
15:48:37,2.6,-6.18
15:48:38,2.24,-6.01
15:48:39,2.07,-6.18
15:48:40,1.71,-6.01
15:48:41,2.78,-6.01
15:48:42,2.42,-6.01
15:48:43,1.89,-6.18
15:48:44,2.24,-6.18
15:48:45,2.78,-6.01
15:48:46,2.78,-6.01
15:48:47,2.78,-6.18
15:48:48,1.18,-6.18
15:48:49,1.36,-6.01
15:48:50,2.24,-6.01
15:48:51,1.89,-6.01
15:48:53,1.36,-6.01
15:48:54,2.07,-6.01
15:48:55,1.89,-6.18
15:48:56,2.07,-6.01
15:48:57,2.24,-6.18
15:48:58,1.89,-6.01
15:48:59,1.36,-6.01
15:49:00,2.42,-6.01
15:49:01,1.71,-6.18
15:49:02,1.18,-6.01
15:49:03,1.36,-6.01
15:49:04,2.78,-6.18
15:49:05,2.6,-6.01
15:49:06,1.54,-6.01
15:49:07,1.18,-6.01
15:49:08,2.78,-6.01
15:49:09,2.6,-6.01
15:49:10,2.42,-6.01
15:49:11,1.71,-6.01
15:49:12,1.54,-6.18
15:49:13,2.42,-6.01
15:49:14,1.18,-6.18
15:49:16,2.24,-6.01
15:49:17,2.07,-6.01
15:49:18,1.71,-6.18
15:49:19,1.54,-6.01
15:49:20,2.42,-6.01
15:49:21,2.07,-6.01
15:49:22,1.89,-6.01
15:49:23,2.07,-6.18
15:49:24,1.54,-6.01
15:49:25,1.36,-6.01
15:49:26,1.89,-6.18
15:49:27,1.71,-6.01
15:49:28,2.24,-6.01
15:49:29,2.07,-6.18
15:49:30,1.01,-6.01
15:49:31,2.07,-6.01
15:49:32,1.18,-6.01
15:49:33,1.71,-6.18
15:49:34,1.36,-6.01
15:49:35,2.6,-6.18
15:49:37,1.36,-6.01
15:49:37,2.78,-6.18
15:49:38,1.18,-6.01
15:49:40,2.6,-6.18
15:49:41,2.78,-6.18
15:49:42,2.42,-6.01
15:49:43,1.89,-6.01
15:49:44,1.01,-6.01
15:49:45,1.18,-6.18
15:49:46,1.89,-6.01
15:49:47,2.6,-6.01
15:49:48,2.78,-6.01
15:49:49,2.6,-6.01
15:49:50,2.24,-6.01
15:49:51,1.89,-6.01
15:49:52,2.24,-6.01
15:49:53,1.89,-6.01
15:49:54,1.18,-6.01
15:49:55,1.36,-6.18
15:49:56,1.01,-6.18
15:49:57,2.07,-6.18
15:49:58,1.36,-6.01
15:49:59,2.07,-6.01
15:50:00,2.78,-6.01
15:50:02,2.07,-6.01
15:50:03,1.89,-6.18
15:50:04,1.71,-6.01
15:50:05,2.6,-6.01
15:50:06,2.6,-6.18
15:50:07,1.36,-6.01
15:50:08,1.54,-6.01
15:50:09,2.6,-6.01
15:50:10,1.36,-6.01
15:50:11,1.18,-6.18
15:50:12,2.6,-6.01
15:50:13,2.24,-6.01
15:50:14,1.54,-6.01
15:50:15,1.54,-6.18
15:50:16,1.89,-6.01
15:50:17,2.78,-6.01
15:50:18,2.24,-6.01
15:50:19,1.89,-6.01
15:50:20,2.78,-6.18
15:50:21,1.71,-6.01
15:50:22,2.6,-6.18
15:50:23,1.18,-6.01
15:50:24,1.89,-6.01
15:50:26,1.71,-6.01
15:50:27,2.24,-6.01
15:50:28,1.36,-6.01
15:50:29,2.6,-6.01
15:50:30,2.6,-6.01
15:50:31,1.71,-6.01
15:50:32,1.89,-6.01
15:50:33,1.71,-6.01
15:50:34,2.07,-6.18
15:50:35,2.42,-6.01
15:50:36,1.36,-6.18
15:50:37,1.18,-6.01
15:50:38,2.24,-6.01
15:50:39,2.24,-6.01
15:50:40,1.18,-6.01
15:50:41,2.6,-6.18
15:50:42,2.78,-6.01
15:50:43,1.18,-6.01
15:50:44,2.24,-6.18
15:50:45,1.01,-6.18
15:50:46,2.78,-6.18
15:50:47,1.71,-6.01
15:50:49,2.42,-6.18
15:50:50,2.24,-6.01
15:50:51,2.78,-6.18
15:50:52,2.24,-6.01
15:50:53,1.18,-6.01
15:50:54,1.36,-6.18
15:50:55,1.89,-6.01
15:50:56,1.71,-6.01
15:50:57,2.24,-6.18
15:50:58,2.07,-6.18
15:50:59,1.18,-6.01
15:51:00,2.78,-6.01
15:51:01,1.01,-6.01
15:51:02,2.07,-6.18
15:51:03,2.6,-6.01
15:51:04,1.89,-6.01
15:51:05,1.54,-6.01
15:51:06,1.54,-6.01
15:51:07,1.71,-6.01
15:51:08,1.36,-6.01
15:51:09,1.71,-6.01
15:51:10,2.6,-6.18
15:51:11,1.36,-6.01
15:51:13,2.24,-6.01
15:51:14,2.6,-6.01
15:51:15,1.54,-6.01
15:51:16,.3,-6.18
15:51:17,1.54,-6.01
15:51:18,2.42,-6.01
15:51:19,2.78,-6.18
15:51:20,1.71,-6.01
15:51:21,2.24,-6.18
15:51:22,1.18,-6.01
15:51:23,2.07,-6.01
15:51:24,1.01,-6.01
15:51:25,1.18,-6.18
15:51:26,2.6,-6.01
15:51:27,1.18,-6.01
15:51:28,1.54,-6.01
15:51:29,1.54,-6.01
15:51:30,1.89,-6.18
15:51:31,1.36,-6.01
15:51:32,1.54,-6.01
15:51:33,2.24,-6.01
15:51:34,2.42,-6.01
15:51:36,2.24,-6.01
15:51:37,2.07,-6.01
15:51:38,1.36,-6.18
15:51:39,2.24,-6.01
15:51:40,1.18,-6.01
15:51:41,1.89,-6.01
15:51:42,2.24,-6.01
15:51:43,1.89,-6.01
15:51:44,1.54,-6.01
15:51:45,1.18,-6.01
15:51:46,1.36,-6.01
15:51:47,2.42,-6.18
15:51:48,2.07,-6.01
15:51:49,2.6,-6.18
15:51:50,2.95,-6.01
15:51:51,2.07,-6.01
15:51:52,1.01,-6.01
15:51:53,1.71,-6.01
15:51:54,2.24,-6.18
15:51:55,2.6,-6.18
15:51:56,2.78,-6.01
15:51:58,1.18,-6.18
15:51:59,2.42,-6.01
15:52:00,2.6,-6.01
15:52:01,2.6,-6.01
15:52:02,1.89,-6.01
15:52:03,1.18,-6.18
15:52:04,2.07,-6.18
15:52:05,1.01,-6.01
15:52:06,2.24,-6.18
15:52:07,1.71,-6.18
15:52:08,1.71,-6.01
15:52:09,1.36,-6.01
15:52:10,1.36,-6.18
15:52:11,1.54,-6.18
15:52:12,1.71,-6.18
15:52:13,2.42,-6.01
15:52:14,1.89,-6.01
15:52:15,1.71,-6.01
15:52:16,1.36,-6.01
15:52:17,1.89,-6.18
15:52:18,2.6,-6.18
15:52:19,2.6,-6.18
15:52:21,1.54,-6.01
15:52:22,1.36,-6.18
15:52:23,1.36,-6.01
15:52:24,2.07,-6.01
15:52:25,1.54,-6.01
15:52:26,1.36,-6.18
15:52:27,1.54,-6.01
15:52:28,1.54,-6.18
15:52:29,2.42,-6.01
15:52:30,2.07,-6.01
15:52:31,2.78,-6.18
15:52:32,1.54,-6.18
15:52:33,2.24,-6.01
15:52:34,1.71,-6.01
15:52:35,2.07,-6.18
15:52:36,1.54,-6.01
15:52:37,2.24,-6.01
15:52:38,1.18,-6.18
15:52:39,2.24,-6.01
15:52:40,1.18,-6.01
15:52:41,1.54,-6.01
15:52:42,1.54,-6.18
15:52:43,2.07,-6.01
15:52:45,1.71,-6.18
15:52:46,1.89,-6.01
15:52:47,1.36,-6.01
15:52:48,1.36,-6.01
15:52:49,2.42,-6.01
15:52:50,1.89,-6.18
15:52:51,1.89,-6.01
15:52:52,1.71,-6.18
15:52:53,2.6,-6.18
15:52:54,1.89,-6.18
15:52:55,1.89,-6.01
15:52:56,1.54,-6.18
15:52:57,1.18,-6.01
15:52:58,2.07,-6.01
15:52:59,1.71,-6.01
15:53:00,1.54,-6.18
15:53:01,2.6,-6.18
15:53:02,1.71,-6.01
15:53:03,1.18,-6.01
15:53:04,1.89,-6.18
15:53:05,2.24,-6.18
15:53:07,2.6,-6.01
15:53:08,1.71,-6.18
15:53:09,2.24,-6.18
15:53:10,2.42,-6.01
15:53:11,1.36,-6.01
15:53:12,2.42,-6.01
15:53:13,1.18,-6.18
15:53:14,2.42,-6.01
15:53:15,1.71,-6.18
15:53:16,1.18,-6.01
15:53:17,2.6,-6.18
15:53:18,1.01,-6.01
15:53:19,2.07,-6.18
15:53:20,2.24,-6.01
15:53:21,1.54,-6.01
15:53:22,1.36,-6.01
15:53:23,1.54,-6.18
15:53:24,2.07,-6.18
15:53:25,1.18,-6.01
15:53:26,1.36,-6.01
15:53:27,1.54,-6.18
15:53:28,2.6,-6.18
15:53:29,1.71,-6.01
15:53:30,1.71,-6.18
15:53:32,1.36,-6.01
15:53:33,2.24,-6.01
15:53:34,1.36,-6.18
15:53:35,1.54,-6.01
15:53:36,2.42,-6.01
15:53:37,1.71,-6.01
15:53:38,1.54,-6.18
15:53:39,1.71,-6.18
15:53:40,1.71,-6.01
15:53:41,2.6,-6.01
15:53:42,2.24,-6.01
15:53:43,1.18,-6.01
15:53:44,2.24,-6.01
15:53:45,2.42,-6.18
15:53:46,1.36,-6.01
15:53:47,2.6,-6.18
15:53:48,1.36,-6.18
15:53:49,1.71,-6.01
15:53:50,1.36,-6.01
15:53:51,1.89,-6.18
15:53:52,1.36,-6.18
15:53:54,1.71,-6.01
15:53:55,1.01,-6.01
15:53:56,1.01,-6.01
15:53:57,1.01,-6.01
15:53:58,1.54,-6.01
15:53:59,2.6,-6.01
15:54:00,2.42,-6.01
15:54:01,1.36,-6.01
15:54:02,1.54,-6.18
15:54:03,2.07,-6.01
15:54:04,1.01,-6.18
15:54:05,1.89,-6.18
15:54:06,1.36,-6.18
15:54:07,.83,-6.01
15:54:08,2.24,-6.01
15:54:09,2.42,-6.01
15:54:10,2.24,-6.18
15:54:11,2.6,-6.01
15:54:12,2.07,-6.01
