Hora,DPN,FPM
17:05:04,1.89,-6.01
17:05:05,1.71,-6.01
17:05:06,2.07,-6.18
17:05:07,1.89,-6.01
17:05:08,2.24,-6.01
17:05:10,1.89,-6.01
17:05:11,1.89,-6.18
17:05:12,1.89,-6.18
17:05:13,1.89,-6.01
17:05:14,1.89,-6.18
17:05:15,2.24,-6.01
17:05:16,2.6,-6.18
17:05:17,1.89,-6.01
17:05:18,2.78,-6.18
17:05:19,1.89,-6.01
17:05:20,1.36,-6.01
17:05:21,1.89,-6.01
17:05:22,1.89,-6.01
17:05:23,1.89,-6.01
17:05:24,2.07,-6.18
17:05:25,1.89,-6.01
17:05:26,1.89,-6.01
17:05:27,2.95,-6.01
17:05:28,2.07,-6.01
17:05:29,2.42,-6.18
17:05:30,1.89,-6.01
17:05:31,2.24,-6.01
17:05:32,2.78,-6.01
17:05:34,2.07,-6.01
17:05:35,2.07,-6.18
17:05:36,2.07,-6.01
17:05:37,2.07,-6.01
17:05:38,2.07,-6.01
17:05:39,2.07,-6.01
17:05:40,2.95,-6.01
17:05:41,2.6,-6.18
17:05:42,1.89,-6.01
17:05:43,1.89,-6.01
17:05:44,2.07,-6.01
17:05:45,1.89,-6.01
17:05:46,2.07,-6.01
17:05:47,1.89,-6.01
17:05:48,2.42,-6.01
17:05:49,1.89,-6.18
17:05:50,2.07,-6.01
17:05:51,2.07,-6.01
17:05:52,1.89,-6.01
17:05:53,2.6,-6.18
17:05:54,2.42,-6.01
17:05:55,2.24,-6.01
17:05:57,2.07,-6.01
17:05:58,2.07,-6.01
17:05:59,2.6,-6.01
17:06:00,2.24,-6.18
17:06:01,2.24,-6.01
17:06:02,2.07,-6.01
17:06:03,1.89,-6.01
17:06:04,2.42,-6.18
17:06:05,2.24,-6.01
17:06:06,2.07,-6.01
17:06:07,2.07,-6.01
